mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
inverse_jacobian	GL06_re_minus	4	2.0	0.9990430454431096	0.999859945663153	4091.53381531925	-0.015692367875262046	-0.014327953632021603	0.02124948622470476	3.5599384951313926e+44
inverse_jacobian	GL06_re_minus	4	1.0	0.9995215227215548	0.9999299728315765	8184.0676306385	-0.0313563278850552	-0.0286365297756466	0.042464928305915986	9.123451965839522e+46
inverse_jacobian	GL06_re_minus	4	0.5	0.9997607613607774	0.9999649864157882	16369.135261277	-0.062684274082468	-0.0572536962276553	0.08489584176492156	2.336885553678393e+49
inverse_jacobian	GL06_re_minus	4	0.25	0.9998803806803886	0.9999824932078941	32739.270522552062	-0.1253401795504458	-0.1144880362109782	0.16975768331708654	5.984068198743437e+51
inverse_jacobian	GL06_re_minus	4	0.125	0.9999401903401943	0.9999912466039471	65479.541045466365	-0.2506519970310229	-0.22895671969881123	0.3394813737318735	1.532131556549674e+54
inverse_jacobian	GL06_re_minus	4	0.0625	0.9999700951700972	0.9999956233019736	130960.08209093273	-0.5012756352399558	-0.45789408850032615	0.6789287582425462	3.9225257266470957e+56
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	8.0	0.9978084409555681	0.9943233823802338	315.22870548368303	-0.002349850430641526	0.0018593821596311795	0.002996514485521616	4.7307025433576514e+36
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	4.0	0.998904220477784	0.9971616911901169	631.4574109673661	-0.004675582724458931	0.0036845768087114586	0.005952913578454933	1.2206603055904787e+39
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	2.0	0.999452110238892	0.9985808455950584	1263.9148219347321	-0.009327107988190038	0.0073352575502899356	0.011865957473058967	3.1372300155325296e+41
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	1.0	0.999726055119446	0.9992904227975292	2528.8296438694642	-0.01863018915795785	0.014636763849164274	0.02369216756730993	8.047136307875382e+43
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	0.5	0.999863027559723	0.9996452113987646	5058.6592877389285	-0.03723636689308109	0.029239848628686355	0.04734464877073899	2.0620949080104038e+46
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	0.25	0.9999315137798614	0.9998226056993823	10118.31857547194	-0.07444873008013081	0.058446054222432015	0.09464964165127958	5.2815601642975464e+48
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	0.125	0.9999657568899307	0.9999113028496911	20237.63715094035	-0.14887346031609033	0.1168584834125299	0.18925964263931983	1.352411929600265e+51
inverse_jacobian	GL18_bins128_re_minus_im_plus	10	0.0625	0.9999828784449654	0.9999556514248455	40476.2743018807	-0.29772292271872147	0.23368335079138589	0.37847965222620317	3.4626002300586635e+53
inverse_jacobian	GL14_bins128_im_minus	7	8.0	0.9942848629014955	0.9988316414978806	514.437803064402	-0.00013184473947368698	-0.0012330715946228734	0.0012401002349780763	5.711397540247004e+37
inverse_jacobian	GL14_bins128_im_minus	7	4.0	0.9971424314507478	0.9994158207489403	1029.875606128804	-0.00026167984883554386	-0.0024570291627901445	0.002470924654878783	1.4722547057608434e+40
inverse_jacobian	GL14_bins128_im_minus	7	2.0	0.9985712157253739	0.9997079103744702	2060.751212257608	-0.0005213668954730291	-0.0049049858616232464	0.004932616926380876	3.781990428451858e+42
inverse_jacobian	GL14_bins128_im_minus	7	1.0	0.9992856078626869	0.9998539551872351	4122.502424515216	-0.0010407493665741789	-0.009800919933238762	0.00985602307128902	9.698586648779306e+44
inverse_jacobian	GL14_bins128_im_minus	7	0.5	0.9996428039313434	0.9999269775936175	8246.00484902501	-0.0020795184883879566	-0.01959279838673196	0.019702846133659822	2.484976418593825e+47
inverse_jacobian	GL14_bins128_im_minus	7	0.25	0.9998214019656717	0.9999634887968087	16493.00969805002	-0.0041570588212307994	-0.039176560442565365	0.03939649763815497	6.36427770691768e+49
inverse_jacobian	GL14_bins128_im_minus	7	0.125	0.9999107009828359	0.9999817443984044	32987.01939610004	-0.008312140527242514	-0.07834408712622942	0.0787838033341045	1.629605639108542e+52
inverse_jacobian	GL14_bins128_im_minus	7	0.0625	0.9999553504914179	0.9999908721992022	65975.03879253322	-0.016622304461380806	-0.15667914177649178	0.1575584160666286	4.1722391816774216e+54
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	8.0	0.9990793663409665	0.9996466717628181	1957.2189424459768	0.004918465653315659	0.0019296710601876138	0.005283458600516467	1.0256035185859069e+43
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	4.0	0.9995396831704833	0.999823335881409	3915.4378848919537	0.009851751226018873	0.003865815593275505	0.010583077644077662	2.6288939019144502e+45
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	2.0	0.9997698415852416	0.9999116679407045	7831.875769783907	0.01971828315453956	0.007738091352000764	0.02118227439002969	6.7342578443981054e+47
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	1.0	0.9998849207926208	0.9999558339703523	15664.751539567815	0.039451327429758765	0.015482636222469245	0.04238064723865544	1.7245192422561031e+50
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	0.5	0.9999424603963104	0.9999779169851761	31330.50307913563	0.07891740619793441	0.030971722640511953	0.08477738262255198	4.415472397453225e+52
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	0.25	0.9999712301981551	0.9999889584925881	62662.006158237724	0.15784955884094734	0.06194989379474985	0.16957084822416404	1.1304509428405329e+55
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	0.125	0.9999856150990776	0.999994479246294	125325.01231647545	0.31571386159724685	0.12390623545002495	0.3391577768355645	2.89406963014054e+57
inverse_jacobian	GL06_prob1000_re_plus_im_plus	4	0.0625	0.9999928075495388	0.999997239623147	250651.0246329509	0.6314424659819184	0.24781891775328266	0.6783316326412432	7.408965733324158e+59
inverse_jacobian	GL17_im_minus	9	8.0	0.9979407690582649	0.9999509714757515	10439.954106128009	-0.002244673470404561	-0.007543135104917576	0.0078700347013071	1.1033128955982648e+45
inverse_jacobian	GL17_im_minus	9	4.0	0.9989703845291324	0.9999754857378758	20880.908212256018	-0.004485845286214174	-0.015069150775943306	0.015722662403039846	2.83045105432553e+47
inverse_jacobian	GL17_im_minus	9	2.0	0.9994851922645662	0.9999877428689379	41762.816424512035	-0.008968193994277004	-0.030121211560101595	0.03142794758439348	7.253602677685958e+49
inverse_jacobian	GL17_im_minus	9	1.0	0.9997425961322831	0.9999938714344689	83526.63284902407	-0.01793289394289468	-0.060225347826733375	0.06283853281242431	1.857901631606305e+52
inverse_jacobian	GL17_im_minus	9	0.5	0.9998712980661415	0.9999969357172345	167054.26569804648	-0.03586229509470082	-0.12043362769208445	0.12565971068140738	4.757481999054273e+54
inverse_jacobian	GL17_im_minus	9	0.25	0.9999356490330708	0.9999984678586172	334109.53139609296	-0.07172109802588122	-0.240850191130819	0.2513020701661451	1.2180758975770477e+57
inverse_jacobian	GL17_im_minus	9	0.125	0.9999678245165354	0.9999992339293087	668220.0628395075	-0.14343870437899534	-0.481683320083973	0.5025867912719594	3.118479756784975e+59
inverse_jacobian	GL17_im_minus	9	0.0625	0.9999839122582677	0.9999996169646543	1336441.1256789076	-0.6734163338089034	-1.0658187771020498	1.2607375715286402	7.983571170372072e+61
inverse_jacobian_log	GL00_im_plus	0	8.0	0.9951779342780904	0.9992422578822229	762.5450999103285	0.0012896002221481134	-0.0013726256674229513	0.001883393202661825	4.62873734796357e+25
inverse_jacobian_log	GL00_im_plus	0	4.0	0.9975889671390452	0.9996211289411114	1526.090199820657	0.0027270509740990275	-0.002786020778553209	0.0038985534232410723	2.8419903697082333e+26
inverse_jacobian_log	GL00_im_plus	0	2.0	0.9987944835695226	0.9998105644705557	3053.180399641314	0.005948589762909737	-0.005672314830000767	0.008219542304656699	1.6729020843918856e+27
inverse_jacobian_log	GL00_im_plus	0	1.0	0.9993972417847613	0.9999052822352779	6107.360799282628	0.013470410512044707	-0.011574138621056993	0.017759860477561406	9.51330401152672e+27
inverse_jacobian_log	GL00_im_plus	0	0.5	0.9996986208923806	0.9999526411176389	12215.72159856495	0.03186740268163804	-0.02358842287458166	0.0396477621989408	5.256433328955249e+28
inverse_jacobian_log	GL00_im_plus	0	0.25	0.9998493104461903	0.9999763205588195	24432.4431971299	0.07921388123461237	-0.04773208996979234	0.09248346551214236	2.834388610782517e+29
inverse_jacobian_log	GL00_im_plus	0	0.125	0.9999246552230951	0.9999881602794097	48865.8863942598	0.20769958292851018	-0.09498120572372958	0.2283868345360794	1.496703608449264e+30
inverse_jacobian_log	GL00_im_plus	0	0.0625	0.9999623276115476	0.9999940801397049	97732.77278931161	0.5749103777200728	-0.18283179647417103	0.6032821961671084	7.761050301528997e+30
inverse_jacobian_log	GL03_re_minus_im_plus	2	8.0	0.9988104543377876	0.9997585980068706	2490.562481572587	0.005665053488015741	0.039726263579152266	0.04012815531497005	1.2612054786699622e+27
inverse_jacobian_log	GL03_re_minus_im_plus	2	4.0	0.9994052271688938	0.9998792990034353	4982.124963145174	0.009386563964160217	0.10752503788619742	0.10793396757036898	7.20070763324075e+27
inverse_jacobian_log	GL03_re_minus_im_plus	2	2.0	0.9997026135844469	0.9999396495017177	9965.249926290348	0.01116710632985626	0.3020310648656371	0.3022374371378453	3.992313234819164e+28
inverse_jacobian_log	GL03_re_minus_im_plus	2	1.0	0.9998513067922234	0.9999698247508588	19931.499852580695	-0.006867876835382398	0.8772126589405542	0.8772395435328842	2.1591845891115562e+29
inverse_jacobian_log	GL03_re_minus_im_plus	2	0.5	0.9999256533961117	0.9999849123754294	39863.99970516139	-0.1227146855808758	2.625003129238027	2.6278699211655523	1.1431557513876403e+30
inverse_jacobian_log	GL03_re_minus_im_plus	2	0.25	0.9999628266980558	0.9999924561877147	79728.9994103027	-0.6427671253755173	8.065955842036896	8.091526013253164	5.941534944409814e+30
inverse_jacobian_log	GL03_re_minus_im_plus	2	0.125	0.9999814133490279	0.9999962280938574	159458.9988206054	-2.7101706127856326	25.368934872462667	25.51328832811755	3.03855075802252e+31
inverse_jacobian_log	GL03_re_minus_im_plus	2	0.0625	0.999990706674514	0.9999981140469287	318918.9976490143	-10.470436410518962	81.43277607650386	82.10314889304027	1.531899015095937e+32
inverse_jacobian_log	GL05_re_plus	3	8.0	0.9937275246464896	0.9925598361590824	145.91616745768596	0.0018052945664663671	0.00020502670695004643	0.0018168996731453746	1.5239057061464192e+24
inverse_jacobian_log	GL05_re_plus	3	4.0	0.9968637623232448	0.9962799180795412	292.8323349153719	0.005056484561763769	0.0006293507708718303	0.0050954998298648095	1.026101564469411e+25
inverse_jacobian_log	GL05_re_plus	3	2.0	0.9984318811616224	0.9981399590397706	586.6646698307438	0.014706841285854255	0.0019247314932948618	0.014832254445248312	6.506300301662171e+25
inverse_jacobian_log	GL05_re_plus	3	1.0	0.9992159405808112	0.9990699795198853	1174.3293396614877	0.04410726753184225	0.005951669658794338	0.04450700417746536	3.933608369225381e+26
inverse_jacobian_log	GL05_re_plus	3	0.5	0.9996079702904056	0.9995349897599426	2349.658679322847	0.135673748642102	0.018683080339387915	0.13695409289819818	2.287923720996172e+27
inverse_jacobian_log	GL05_re_plus	3	0.25	0.9998039851452027	0.9997674948799713	4700.317358644971	0.42627687491986305	0.05955930760678543	0.43041757075431325	1.288744186084117e+28
inverse_jacobian_log	GL05_re_plus	3	0.125	0.9999019925726014	0.9998837474399856	9401.634717289942	1.3636709424712858	0.1926360487091876	1.3772098919927978	7.065861364678988e+28
inverse_jacobian_log	GL05_re_plus	3	0.0625	0.9999509962863007	0.9999418737199929	18804.2694345881	4.430496011902532	0.6313143854586458	4.475248905342726	3.785754004670714e+29
inverse_jacobian_log	GL06_re_minus	4	8.0	0.9961721817724385	0.9994397826526118	1022.1334538298125	-0.016170155862146384	-0.02033578584216308	0.02598111095439199	9.321349400674864e+25
inverse_jacobian_log	GL06_re_minus	4	4.0	0.9980860908862192	0.9997198913263059	2045.266907659625	-0.045542564540384675	-0.05951358239875377	0.07493992043529508	5.628553179680759e+26
inverse_jacobian_log	GL06_re_minus	4	2.0	0.9990430454431096	0.999859945663153	4091.53381531925	-0.13254232549261025	-0.1791949819410448	0.2228863154162687	3.2684075937610515e+27
inverse_jacobian_log	GL06_re_minus	4	1.0	0.9995215227215548	0.9999299728315765	8184.0676306385	-0.3964203385036855	-0.5525442022734722	0.6800398372488221	1.837726613335523e+28
inverse_jacobian_log	GL06_re_minus	4	0.5	0.9997607613607774	0.9999649864157882	16369.135261277	-1.2134210979044258	-1.7384940999773741	2.1200831343359443	1.0057357248611369e+29
inverse_jacobian_log	GL06_re_minus	4	0.25	0.9998803806803886	0.9999824932078941	32739.270522552062	-3.7888183524170174	-5.5655022655154545	6.732752778401243	5.3788553925597656e+29
inverse_jacobian_log	GL06_re_minus	4	0.125	0.9999401903401943	0.9999912466039471	65479.541045466365	-12.036473186811282	-18.08678178754004	21.725753432433983	2.820191638299335e+30
inverse_jacobian_log	GL06_re_minus	4	0.0625	0.9999700951700972	0.9999956233019736	130960.08209093273	-38.82183056017865	-59.556264325349346	71.0920751450828	1.4533181601122536e+31
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	8.0	0.9978084409555681	0.9943233823802338	315.22870548368303	-0.0016217282885542241	0.0018523656013474782	0.002461962827288913	9.278319631935365e+24
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	4.0	0.998904220477784	0.9971616911901169	631.4574109673661	-0.004507751164525196	0.0048700051236447855	0.006636020680016355	5.9146545442591765e+25
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	2.0	0.999452110238892	0.9985808455950584	1263.9148219347321	-0.01300819226312187	0.01345785942412948	0.018717025571227237	3.590388304474677e+26
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	1.0	0.999726055119446	0.9992904227975292	2528.8296438694642	-0.038726594475121695	0.03871723752004803	0.05476105916455909	2.0948963618441293e+27
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	0.5	0.999863027559723	0.9996452113987646	5058.6592877389285	-0.11834609436059129	0.11511072979578611	0.165094755109072	1.1830003610241734e+28
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	0.25	0.9999315137798614	0.9998226056993823	10118.31857547194	-0.36974584892931983	0.3516663948034722	0.510275656909611	6.499492693267401e+28
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	0.125	0.9999657568899307	0.9999113028496911	20237.63715094035	-1.1772009971269928	1.0990354617456701	1.6104909604872994	3.488279921561716e+29
inverse_jacobian_log	GL18_bins128_re_minus_im_plus	10	0.0625	0.9999828784449654	0.9999556514248455	40476.2743018807	-3.8093948668390825	3.501311568962445	5.174038263721115	1.8347622636667542e+30
inverse_jacobian_log	GL14_bins128_im_minus	7	8.0	0.9942848629014955	0.9988316414978806	514.437803064402	-0.0050390138550011595	-0.003533302964115249	0.0061543391576284814	2.0965680094349353e+25
inverse_jacobian_log	GL14_bins128_im_minus	7	4.0	0.9971424314507478	0.9994158207489403	1029.875606128804	-0.015115054032533468	-0.01026138349951524	0.01826912285060588	1.3117042359976387e+26
inverse_jacobian_log	GL14_bins128_im_minus	7	2.0	0.9985712157253739	0.9997079103744702	2060.751212257608	-0.04647078077136816	-0.030693893079113094	0.05569244596758691	7.840683889755279e+26
inverse_jacobian_log	GL14_bins128_im_minus	7	1.0	0.9992856078626869	0.9998539551872351	4122.502424515216	-0.14582207526740357	-0.09407085063925094	0.17353213701007825	4.5161592227413357e+27
inverse_jacobian_log	GL14_bins128_im_minus	7	0.5	0.9996428039313434	0.9999269775936175	8246.00484902501	-0.4655815411313633	-0.2942663401754118	0.5507802196906553	2.5224847610557633e+28
inverse_jacobian_log	GL14_bins128_im_minus	7	0.25	0.9998214019656717	0.9999634887968087	16493.00969805002	-1.5089393641805353	-0.9367630916902544	1.7760695635944674	1.3728595972620375e+29
inverse_jacobian_log	GL14_bins128_im_minus	7	0.125	0.9999107009828359	0.9999817443984044	32987.01939610004	-4.95498542966938	-3.0277412843000744	5.806814780315531	7.3079645526452e+29
inverse_jacobian_log	GL14_bins128_im_minus	7	0.0625	0.9999553504914179	0.9999908721992022	65975.03879253322	-16.460843463827203	-9.917464002416049	19.2175820482141	3.8162802450895386e+30
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	8.0	0.9990793663409665	0.9996466717628181	1957.2189424459768	0.015912939696769598	0.01958981584887186	0.02523851292738415	1.0924968664258088e+27
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	4.0	0.9995396831704833	0.999823335881409	3915.4378848919537	0.05135378297097309	0.06333642854992637	0.08153964806699704	6.240583747298233e+27
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	2.0	0.9997698415852416	0.9999116679407045	7831.875769783907	0.16686795286063463	0.20680625839694378	0.2657324635870493	3.4619907678823747e+28
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	1.0	0.9998849207926208	0.9999558339703523	15664.751539567815	0.5468743755420857	0.6818528294019963	0.8740679971192482	1.8735105310421854e+29
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	0.5	0.9999424603963104	0.9999779169851761	31330.50307913563	1.8084736399605668	2.2689629527533164	2.901511638336002	9.925178747094387e+29
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	0.25	0.9999712301981551	0.9999889584925881	62662.006158237724	6.03380300165849	7.615777422481771	9.716318459766851	5.161699506627443e+30
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	0.125	0.9999856150990776	0.999994479246294	125325.01231647545	20.30268686397336	25.767917836468868	32.805253901220865	2.6412680094254707e+31
inverse_jacobian_log	GL06_prob1000_re_plus_im_plus	4	0.0625	0.9999928075495388	0.999997239623147	250651.0246329509	68.86213161201059	87.83306208217566	111.60931845003441	1.3323455812746287e+32
inverse_jacobian_log	GL17_im_minus	9	8.0	0.9979407690582649	0.9999509714757515	10439.954106128009	0.02267538821934564	-0.018158720948997654	0.029050170006414855	4.2956373461950413e+27
inverse_jacobian_log	GL17_im_minus	9	4.0	0.9989703845291324	0.9999754857378758	20880.908212256018	0.07007176458982697	-0.03826993515159387	0.07984134348343175	2.4321614507615663e+28
inverse_jacobian_log	GL17_im_minus	9	2.0	0.9994851922645662	0.9999877428689379	41762.816424512035	0.2189334035020088	-0.07416140266446775	0.23115308523602865	1.337769992228964e+29
inverse_jacobian_log	GL17_im_minus	9	1.0	0.9997425961322831	0.9999938714344689	83526.63284902407	0.6917619638645961	-0.11371704092756375	0.701046489219598	7.181114280601374e+29
inverse_jacobian_log	GL17_im_minus	9	0.5	0.9998712980661415	0.9999969357172345	167054.26569804648	2.209878798850256	-0.03155463703932761	2.2101040701122048	3.7754582124604566e+30
inverse_jacobian_log	GL17_im_minus	9	0.25	0.9999356490330708	0.9999984678586172	334109.53139609296	7.13414013558725	0.8370760205177002	7.183080936361682	1.9495681335026141e+31
inverse_jacobian_log	GL17_im_minus	9	0.125	0.9999678245165354	0.9999992339293087	668220.0628395075	23.261067516745136	5.451038930067487	23.891234531427777	9.910240092406742e+31
inverse_jacobian_log	GL17_im_minus	9	0.0625	0.9999839122582677	0.9999996169646543	1336441.1256789076	76.55522224807311	25.987643822317605	80.84590085395493	4.968372800113051e+32
