include_integrated_ct	mode	case	radius	original	local_double_uv_ct	subtracted	relative_norm
False	3d_cff_expansion	parallel, 4% radius mismatch	549.1943079443554	29.841708775088158	29.33631332775513	0.5053954473330293	21.967772317774216
False	3d_cff_expansion	parallel, 4% radius mismatch	584.9561181263206	29.811689189857788	29.336309240508918	0.47537994934886996	23.398244725052756
False	3d_cff_expansion	parallel, 4% radius mismatch	623.0466251811245	29.783394134865752	29.336305637740534	0.44708849712521825	24.921865007244943
False	3d_cff_expansion	parallel, 4% radius mismatch	663.6174665426095	29.756732416894312	29.336302462023003	0.4204299548713095	26.544698661704373
False	3d_cff_expansion	parallel, 4% radius mismatch	706.8301537985341	29.731616537250282	29.336299662736312	0.3953168745139699	28.27320615194135
False	3d_cff_expansion	parallel, 4% radius mismatch	752.8567156644913	29.707962722389276	29.336297195260496	0.37166552712877987	30.114268626579722
False	3d_cff_expansion	parallel, 4% radius mismatch	801.8803828262768	29.685690916427955	29.33629502026486	0.3493958961630952	32.075215313051075
False	3d_cff_expansion	parallel, 4% radius mismatch	854.0963173770411	29.66472474318156	29.336293103080415	0.3284316401011438	34.16385269508161
False	3d_cff_expansion	parallel, 4% radius mismatch	909.7123897530997	29.64499144409627	29.336291413147702	0.3087000309485681	36.38849559012396
False	3d_cff_expansion	parallel, 4% radius mismatch	968.9500062613694	29.626421797374288	29.336289923529673	0.29013187384461503	38.75800025045479
False	3d_cff_expansion	parallel, 4% radius mismatch	1032.0449904927862	29.60895002269362	29.33628861048221	0.27266141221140927	41.281799619711535
False	3d_cff_expansion	parallel, 4% radius mismatch	1099.2485221306085	29.5925136751707	29.336287453075816	0.25622622209488455	43.96994088522435
False	3d_cff_expansion	parallel, 4% radius mismatch	1170.8281368909702	29.577053531579306	29.336286432861563	0.24076709871774327	46.83312547563877
False	3d_cff_expansion	parallel, 4% radius mismatch	1247.0687915764174	29.56251347131004	29.336285533577524	0.22622793773251715	49.88275166305666
False	3d_cff_expansion	parallel, 4% radius mismatch	1328.2739984823986	29.5488403541053	29.33628474088929	0.21255561321601135	53.13095993929603
False	3d_cff_expansion	parallel, 4% radius mismatch	1414.767033672742	29.535983896232942	29.336284042161626	0.19969985407131574	56.59068134690996
False	3d_cff_expansion	parallel, 4% radius mismatch	1506.89222393424	29.52389654644699	29.336283426257197	0.1876131201897948	60.27568895736982
False	3d_cff_expansion	parallel, 4% radius mismatch	1605.0163175336872	29.512533362820665	29.33628288335858	0.17625047946208383	64.20065270134744
False	3d_cff_expansion	parallel, 4% radius mismatch	1709.5299442342975	29.50185189131884	29.336282404811882	0.16556948650695702	68.38119776937184
False	3d_cff_expansion	parallel, 4% radius mismatch	1820.8491703838258	29.49181204679261	29.33628198298927	0.1555300638033401	72.83396681535308
False	3d_cff_expansion	parallel, 4% radius mismatch	1939.417155265149	29.482375996923917	29.336281611167003	0.14609438575691414	77.57668621060624
False	3d_cff_expansion	parallel, 4% radius mismatch	2065.7059153031832	29.473508049524057	29.336281283418575	0.13722676610548135	82.62823661212731
False	3d_cff_expansion	parallel, 4% radius mismatch	2200.2182031514394	29.465174543480398	29.33628099451938	0.1288935489610168	88.00872812605765
False	3d_cff_expansion	parallel, 4% radius mismatch	2343.4895091387884	29.457343743563126	29.33628073986462	0.12106300369850587	93.73958036555172
False	3d_cff_expansion	parallel, 4% radius mismatch	2496.0901930441614	29.449985739224726	29.336280515395185	0.11370522382954107	99.84360772176659
False	3d_cff_expansion	parallel, 4% radius mismatch	2658.6277546857405	29.44307234747182	29.33628031753304	0.10679202993878079	106.34511018742974
False	3d_cff_expansion	parallel, 4% radius mismatch	2831.7492523637693	29.436577019837518	29.336280143124412	0.10029687671310583	113.26997009455059
False	3d_cff_expansion	parallel, 4% radius mismatch	3016.143878784795	29.430474753442695	29.336279989389052	0.09419476405364335	120.64575515139178
False	3d_cff_expansion	parallel, 4% radius mismatch	3212.5457047220125	29.424742006105756	29.33627985387657	0.0884621522291873	128.5018281888806
False	3d_cff_expansion	parallel, 4% radius mismatch	3421.736601334139	29.419356615431187	29.336279734427002	0.08307688100418531	136.86946405336565
False	3d_cff_expansion	parallel, 4% radius mismatch	3644.549352776552	29.41429772179078	29.336279629136317	0.0780180926544638	145.78197411106197
False	3d_cff_expansion	parallel, 4% radius mismatch	3881.8709714958864	29.409545695094792	29.336279536326014	0.07326615876877796	155.27483885983597
False	3d_cff_expansion	parallel, 4% radius mismatch	4134.646229406207	29.40508206523922	29.336279454517054	0.06880261072216598	165.38584917624863
False	3d_cff_expansion	parallel, 4% radius mismatch	4403.881419004319	29.400889456104323	29.336279382405237	0.064610073699086	176.155256760173
False	3d_cff_expansion	parallel, 4% radius mismatch	4690.648359397067	29.396951522979258	29.336279318841118	0.06067220413813956	187.62593437588288
False	3d_cff_expansion	parallel, 4% radius mismatch	4996.088663188593	29.393252893278014	29.336279262811452	0.05697363046656179	199.84354652754442
False	3d_cff_expansion	parallel, 4% radius mismatch	5321.418281213916	29.389779110414167	29.336279213423403	0.05349989699076474	212.85673124855657
False	3d_cff_expansion	parallel, 4% radius mismatch	5667.932343211246	29.3865165806979	29.336279169889306	0.05023741080859523	226.71729372845044
False	3d_cff_expansion	parallel, 4% radius mismatch	6037.010313703756	29.38345252312545	29.336279131515674	0.04717339160977474	241.48041254815007
False	3d_cff_expansion	parallel, 4% radius mismatch	6430.121483616162	29.38057492192307	29.336279097690557	0.044295824232513326	257.20485934464625
False	3d_cff_expansion	parallel, 4% radius mismatch	6848.830819488142	29.377872481721667	29.336279067874813	0.04159341384685433	273.953232779526
False	3d_cff_expansion	parallel, 4% radius mismatch	7294.805193570227	29.375334585231315	29.33627904159336	0.039055543637953605	291.79220774280884
False	3d_cff_expansion	parallel, 4% radius mismatch	7769.820019603901	29.372951253293472	29.336279018427035	0.03667223486643678	310.7928007841564
False	3d_cff_expansion	parallel, 4% radius mismatch	8275.766320702956	29.37071310719301	29.336278998006854	0.034434109186154416	331.0306528281178
False	3d_cff_expansion	parallel, 4% radius mismatch	8814.658257473113	29.368611333111375	29.336278980007	0.03233235310437621	352.58633029892513
False	3d_cff_expansion	parallel, 4% radius mismatch	9388.641146339076	29.366637648613843	29.336278964140913	0.030358684472929554	375.5456458535624
False	3d_cff_expansion	parallel, 4% radius mismatch	10000.0	29.364784271059243	29.33627895015536	0.028505320903882136	400.00000000000017
False	3d_cff_expansion	parallel, 4% radius mismatch	10651.168624012551	29.363043887834664	29.33627893782764	0.02676495000702417	426.0467449605019
False	3d_cff_expansion	parallel, 4% radius mismatch	11344.739305714942	29.361409628312497	29.33627892696123	0.025130701351265827	453.78957222859657
False	3d_cff_expansion	parallel, 4% radius mismatch	12083.473134063268	29.35987503743886	29.336278917382703	0.0235961200561583	483.33892536253114
False	3d_cff_expansion	parallel, 4% radius mismatch	12870.310991463355	29.35843405086382	29.336278908939615	0.022155141924205424	514.8124396585353
False	3d_cff_expansion	parallel, 4% radius mismatch	13708.385261355807	29.35708097152607	29.336278901497412	0.020802070028658193	548.3354104542321
False	3d_cff_expansion	parallel, 4% radius mismatch	14601.032298162907	29.355810447612964	29.33627889493732	0.019531552675644548	584.0412919265159
False	3d_cff_expansion	parallel, 4% radius mismatch	15551.805709238663	29.354617451818577	29.336278889154826	0.018338562663750224	622.072228369546
False	3d_cff_expansion	parallel, 4% radius mismatch	16564.490501698212	29.353497261825044	29.336278884057638	0.017218377767406423	662.5796200679299
False	3d_cff_expansion	parallel, 4% radius mismatch	17643.11815044419	29.352445441939786	29.336278879564805	0.016166562374980487	705.7247260177677
False	3d_cff_expansion	parallel, 4% radius mismatch	18791.982647375713	29.351457825819907	29.336278875604506	0.015178950215400278	751.6793058950276
False	3d_cff_expansion	parallel, 4% radius mismatch	20015.65759567169	29.35053050022437	29.336278872113482	0.014251628110887538	800.62630382687
False	3d_cff_expansion	parallel, 4% radius mismatch	21319.014417199636	29.349659789733206	29.33627886903641	0.01338092069679675	852.7605766879867
False	3d_cff_expansion	parallel, 4% radius mismatch	22707.2417455348	29.348842242376588	29.336278866324136	0.012563376052451503	908.2896698213902
False	3d_cff_expansion	parallel, 4% radius mismatch	24185.866081790828	29.34807461612333	29.33627886393318	0.0117957521901495	967.4346432716342
False	3d_cff_expansion	parallel, 4% radius mismatch	25760.773795493984	29.347353866178008	29.336278861825733	0.01107500435227493	1030.43095181976
False	3d_cff_expansion	parallel, 4% radius mismatch	27438.234558085023	29.346677133037392	29.336278859968036	0.010398273069355923	1097.529382323403
False	3d_cff_expansion	parallel, 4% radius mismatch	29224.926302337208	29.34604173126488	29.336278858330648	0.009762872934231837	1168.997052093488
False	3d_cff_expansion	parallel, 4% radius mismatch	31127.96180705332	29.345445138937663	29.336278856887212	0.009166282050451002	1245.1184722821356
False	3d_cff_expansion	parallel, 4% radius mismatch	33154.91701287467	29.344884987729962	29.336278855614975	0.00860613211498773	1326.1966805149873
False	3d_cff_expansion	parallel, 4% radius mismatch	35313.86118192713	29.34435905359132	29.336278854493543	0.00808019909777613	1412.5544472770844
False	3d_cff_expansion	parallel, 4% radius mismatch	37613.38902136763	29.343865247987836	29.336278853505004	0.007586394482832048	1504.535560854704
False	3d_cff_expansion	parallel, 4% radius mismatch	40062.65489871691	29.343401609671123	29.33627885263362	0.007122757037503646	1602.5061959486766
False	3d_cff_expansion	parallel, 4% radius mismatch	42671.409285185626	29.342966296944027	29.336278851865572	0.006687445078455312	1706.8563714074237
False	3d_cff_expansion	parallel, 4% radius mismatch	45450.0375720767	29.342557580393326	29.336278851188506	0.0062787292048192	1818.001502883069
False	3d_cff_expansion	parallel, 4% radius mismatch	48409.60141478949	29.342173836062358	29.336278850591686	0.005894985470671799	1936.3840565915827
False	3d_cff_expansion	parallel, 4% radius mismatch	51561.882769015836	29.34181353903605	29.336278850065625	0.005534688970424639	2062.475310760639
False	3d_cff_expansion	parallel, 4% radius mismatch	54919.4307944356	29.34147525741449	29.336278849601925	0.005196407812565695	2196.77723177743
False	3d_cff_expansion	parallel, 4% radius mismatch	58495.61181263199	29.341157646651705	29.336278849193256	0.004878797458449213	2339.824472505282
False	3d_cff_expansion	parallel, 4% radius mismatch	62304.66251811238	29.340859444237033	29.33627884883295	0.004580595404082288	2492.1865007245
False	3d_cff_expansion	parallel, 4% radius mismatch	66361.74665426095	29.34057946469984	29.33627884851537	0.004300616184469419	2654.469866170443
False	3d_cff_expansion	parallel, 4% radius mismatch	70683.0153798534	29.3403165949165	29.33627884823546	0.00403774668104262	2827.3206151941413
False	3d_cff_expansion	parallel, 4% radius mismatch	75285.67156644912	29.340069789702582	29.336278847988698	0.003790941713884166	3011.42686265797
False	3d_cff_expansion	parallel, 4% radius mismatch	80188.03828262768	29.339838067672883	29.336278847771215	0.003559219901667632	3207.5215313051126
False	3d_cff_expansion	parallel, 4% radius mismatch	85409.63173770411	29.339620507352492	29.336278847579447	0.003341659773045791	3416.3852695081746
False	3d_cff_expansion	parallel, 4% radius mismatch	90971.23897530988	29.339416243525026	29.336278847410597	0.003137396114428981	3638.8495590123903
False	3d_cff_expansion	parallel, 4% radius mismatch	96895.00062613703	29.33922446380141	29.336278847261635	0.002945616539776097	3875.8000250454747
False	3d_cff_expansion	parallel, 4% radius mismatch	103204.49904927851	29.33904440539934	29.336278847130302	0.002765558269036461	4128.179961971138
False	3d_cff_expansion	parallel, 4% radius mismatch	109924.85221306085	29.338875352117082	29.33627884701459	0.002596505102491875	4396.994088522426
False	3d_cff_expansion	parallel, 4% radius mismatch	117082.81368909703	29.338716631492012	29.336278846912606	0.0024377845794063546	4683.312547563867
False	3d_cff_expansion	parallel, 4% radius mismatch	124706.87915764176	29.33856761213205	29.33627884682261	0.0022887653094407767	4988.275166305667
False	3d_cff_expansion	parallel, 4% radius mismatch	132827.39984823985	29.33842770121004	29.336278846743333	0.0021488544667072063	5313.095993929594
False	3d_cff_expansion	parallel, 4% radius mismatch	141476.7033672739	29.3382963421098	29.336278846673448	0.0020174954363518793	5659.068134690956
False	3d_cff_expansion	parallel, 4% radius mismatch	150689.22239342416	29.338173012216377	29.336278846611815	0.0018941656045612376	6027.5688957369775
False	3d_cff_expansion	parallel, 4% radius mismatch	160501.63175336857	29.338057220840835	29.336278846557597	0.0017783742832371274	6420.065270134736
False	3d_cff_expansion	parallel, 4% radius mismatch	170952.9944234296	29.337948507270823	29.336278846509753	0.0016696607610704461	6838.119776937174
False	3d_cff_expansion	parallel, 4% radius mismatch	182084.91703838258	29.337846438941042	29.336278846467515	0.001567592473527668	7283.396681535308
False	3d_cff_expansion	parallel, 4% radius mismatch	193941.7155265149	29.33775060971464	29.33627884643032	0.0014717632843179729	7757.668621060603
False	3d_cff_expansion	parallel, 4% radius mismatch	206570.59153031834	29.337660638269163	29.336278846397423	0.0013817918717400346	8262.823661212777
False	3d_cff_expansion	parallel, 4% radius mismatch	220021.82031514394	29.33757616658201	29.3362788463687	0.0012973202133110817	8800.872812605754
False	3d_cff_expansion	parallel, 4% radius mismatch	234348.95091387886	29.337496858506235	29.336278846343234	0.0012180121630009921	9373.95803655515
False	3d_cff_expansion	parallel, 4% radius mismatch	249609.01930441588	29.337422398435884	29.336278846320763	0.0011435521151206274	9984.360772176637
False	3d_cff_expansion	parallel, 4% radius mismatch	265862.7754685743	29.337352490050794	29.336278846301017	0.0010736437497769202	10634.511018742964
False	3d_cff_expansion	parallel, 4% radius mismatch	283174.92523637664	29.33728685513844	29.336278846283513	0.001008008854928022	11326.997009455075
False	3d_cff_expansion	parallel, 4% radius mismatch	301614.3878784795	29.337225232488347	29.336278846268087	0.0009463862202601092	12064.575515139217
False	3d_cff_expansion	parallel, 4% radius mismatch	321254.5704722012	29.33716737685323	29.336278846254633	0.0008885305985977254	12850.182818888048
False	3d_cff_expansion	parallel, 4% radius mismatch	342173.66013341385	29.33711305797343	29.336278846242692	0.0008342117307371666	13686.946405336548
False	3d_cff_expansion	parallel, 4% radius mismatch	364454.9352776552	29.337062059661946	29.336278846232187	0.0007832134297593996	14578.197411106192
False	3d_cff_expansion	parallel, 4% radius mismatch	388187.0971495878	29.33701417894417	29.336278846222843	0.0007353327213266425	15527.483885983516
False	3d_cff_expansion	parallel, 4% radius mismatch	413464.62294062105	29.336969225250982	29.336278846214626	0.0006903790363566031	16538.584917624874
False	3d_cff_expansion	parallel, 4% radius mismatch	440388.1419004314	29.336927019660436	29.33627884620733	0.0006481734531078587	17615.525676017336
False	3d_cff_expansion	parallel, 4% radius mismatch	469064.8359397062	29.33688739418656	29.33627884620109	0.0006085479854718301	18762.593437588264
False	3d_cff_expansion	parallel, 4% radius mismatch	499608.86631885933	29.336850191110262	29.336278846195466	0.0005713449147961569	19984.354652754406
